vehicle_id,timestamp_s,position_x,position_y,speed_kmh,heading_deg
vehicle_000,3.1,194.69635604802926,627.99715312094,64.6491920842842,11.17117117117117
vehicle_000,3.2,196.38452229682488,628.3415820373094,62.02598958789201,11.531531531531531
vehicle_000,3.3000000000000003,197.7623003194809,628.6317217796282,50.687863846520806,11.891891891891891
vehicle_000,3.4000000000000004,199.62147818151652,629.0354653920991,68.49042553944089,12.252252252252251
vehicle_000,3.5,201.4375086091514,629.4418160467286,66.99374022789756,12.612612612612612
vehicle_000,3.6,202.8705038035859,629.7719371449015,52.93903943295305,12.972972972972972
vehicle_000,3.7,205.0002604230881,630.2766987361972,78.79517237102475,13.333333333333332
vehicle_000,3.8000000000000003,206.8817955317031,630.7351481611815,69.71695569460992,13.693693693693692
vehicle_000,3.9000000000000004,208.50179425937614,631.1406829406435,60.11950780054821,14.054054054054053
vehicle_000,4.0,210.3916061292332,631.6264109704646,70.2444839588043,14.414414414414413
vehicle_000,4.1000000000000005,212.54035225873542,632.1931222513541,80.0,14.774774774774775
vehicle_000,4.2,214.15015497864127,632.6285395745043,60.03536243615804,15.135135135135135
vehicle_000,4.3,216.2210279879478,633.202668161198,77.36347779497808,15.495495495495495
vehicle_000,4.4,218.07947860665922,633.730514035445,69.5504717454634,15.855855855855856
vehicle_000,4.5,219.90694205373597,634.262002169416,68.51455731369633,16.216216216216214
vehicle_000,4.6000000000000005,221.14271818103697,634.6298529971663,46.41706691827493,16.576576576576574
vehicle_000,4.7,222.74878994499198,635.1189460931301,60.440114356865934,16.936936936936934
vehicle_000,4.800000000000001,224.87051178038945,635.7796790635016,80.0,17.2972972972973
vehicle_000,4.9,226.98803601497,636.4537433934452,80.0,17.65765765765766
vehicle_000,5.0,228.62748859850754,636.987003881549,62.06395324425773,18.01801801801802
vehicle_000,5.1000000000000005,230.23152960929082,637.5199250916572,60.84908006102802,18.37837837837838
vehicle_000,5.2,232.3359591401212,638.2338214109553,80.0,18.73873873873874
vehicle_000,5.300000000000001,233.8048931381965,638.7424595477747,55.96211110231087,19.0990990990991
vehicle_000,5.4,235.36247577358995,639.2927885029817,59.47005641517244,19.45945945945946
vehicle_000,5.5,236.90087520494723,639.8472475953749,58.86960687330274,19.81981981981982
vehicle_000,5.6000000000000005,238.64386511525805,640.4878585447856,66.85148835943248,20.18018018018018
vehicle_000,5.7,240.72480769301671,641.2675697688996,80.0,20.54054054054054
vehicle_000,5.800000000000001,242.2813528881054,641.8619846240329,59.98254667656517,20.9009009009009
vehicle_000,5.9,243.67099515717337,642.4027014044972,53.68081997662073,21.26126126126126
vehicle_000,6.0,245.02205329149854,642.9382130193763,52.31941781506858,21.62162162162162
vehicle_000,6.1000000000000005,246.40570428471017,643.4967382223426,53.716541711839625,21.98198198198198
vehicle_000,6.2,248.22144094792074,644.242994136897,70.67192926540343,22.34234234234234
vehicle_000,6.300000000000001,249.91890053712658,644.9531509482977,66.24089758510466,22.7027027027027
vehicle_000,6.4,251.37106749774227,645.5714464607582,56.81933980621079,23.063063063063062
vehicle_000,6.5,252.56483936385115,646.0886172030503,46.83538908896463,23.423423423423422
vehicle_000,6.6000000000000005,253.9946682579421,646.7187635453686,56.25102330209168,23.783783783783782
vehicle_000,6.7,255.55286248474238,647.4172187526207,61.47266357302869,24.144144144144143
vehicle_000,6.800000000000001,257.304514492723,648.2156588822534,69.30155590880261,24.504504504504503
vehicle_000,6.9,258.65579711408964,648.841896494771,53.61629601250475,24.864864864864863
vehicle_000,7.0,260.13094684269726,649.5368426942363,58.70337261847211,25.225225225225223
vehicle_000,7.1000000000000005,261.7018593196719,650.2890119701449,62.701259320656966,25.585585585585584
vehicle_000,7.2,263.70009757499594,651.2612853267158,80.0,25.945945945945944
vehicle_000,7.300000000000001,265.5197323076675,652.1608540404314,73.07463022574012,26.306306306306304
vehicle_000,7.4,267.0634032896208,652.936114745937,62.186801200779534,26.666666666666664
vehicle_000,7.5,269.0409966179132,653.9449241931899,79.92139355250046,27.027027027027025
vehicle_000,7.6000000000000005,270.4854818443257,654.6932708492383,58.565707815050004,27.387387387387385
vehicle_000,7.7,272.1605070687406,655.5744601833759,68.13616199897994,27.747747747747745
vehicle_000,7.800000000000001,274.00646485863246,656.5604455792482,75.34007341624226,28.108108108108105
vehicle_000,7.9,275.9599750228383,657.6197234669069,80.0,28.468468468468465
vehicle_000,8.0,278.02587847452463,658.756817511877,84.89392299027962,28.828828828828826
vehicle_000,8.1,279.5122953389845,659.5871797915559,61.294549897698694,29.18918918918919
vehicle_000,8.200000000000001,280.86320916056985,660.3530330500196,55.904411091054044,29.54954954954955
vehicle_000,8.3,282.68955091060866,661.403646510521,75.85083670858754,29.90990990990991
vehicle_000,8.4,284.43871658650363,662.4245592429071,72.91082914125136,30.27027027027027
vehicle_000,8.5,286.35087162594385,663.5567847990935,80.0,30.63063063063063
vehicle_000,8.6,287.9215486866209,664.5002066896297,65.96032440076577,30.99099099099099
vehicle_000,8.700000000000001,289.21029101258455,665.2853571927087,54.3268280999289,31.35135135135135
vehicle_000,8.8,291.0868807809564,666.4448926311926,79.41335292662001,31.71171171171171
vehicle_000,8.9,292.71001766743944,667.5437852145538,70.56494304956591,34.09870006783304
vehicle_000,9.0,294.0552235229612,668.3985473216693,57.3767843410878,32.43243243243243
vehicle_000,9.1,295.52853023104285,669.3477664275779,63.09403964687904,32.79279279279279
vehicle_000,9.200000000000001,296.79750096550913,670.1766765540849,54.56558278525096,33.15315315315315
vehicle_000,9.3,298.1489242068124,671.0716225342355,58.35191442909941,33.51351351351351
vehicle_000,9.4,299.5167069105196,671.9898293283993,59.30647081782867,33.87387387387387
vehicle_000,9.5,301.1345795055116,673.09074812759,70.44910206031574,34.23423423423423
vehicle_000,9.600000000000001,302.2591347865437,673.8663702801862,49.17940359122701,34.5945945945946
vehicle_000,9.700000000000001,303.69203929296435,674.8680228877218,62.938495047400565,34.95495495495496
vehicle_000,9.8,304.85510611514525,675.6919869357534,51.31283441944324,35.31531531531532
vehicle_000,9.9,306.35059340011657,676.7656411390808,66.27536024732153,35.67567567567568
vehicle_000,10.0,307.7038894718166,677.7501693276134,60.24711604015084,36.03603603603604
vehicle_000,10.100000000000001,309.21830564962823,678.8665462128599,67.73123952469416,36.3963963963964
vehicle_000,10.200000000000001,310.9197023967307,680.1373519734628,76.44977979833101,36.75675675675676
vehicle_000,10.3,312.61902628774766,681.4233387710028,76.71855703880664,37.11711711711712
vehicle_000,10.4,313.89136507479367,682.3988442717427,57.717521034866486,37.47747747747748
vehicle_000,10.5,315.29455207390725,683.488752645561,63.962933696553826,37.83783783783784
vehicle_000,10.600000000000001,317.04094394081136,684.8629386053748,80.0,38.1981981981982
vehicle_000,10.700000000000001,318.4782840008853,686.0086509593835,66.17151809776156,38.55855855855856
vehicle_000,10.8,320.2072523438152,687.4046953978183,80.0,38.91891891891892
vehicle_000,10.9,321.8362804028758,688.7370559025369,75.76197161859032,39.27927927927928
vehicle_000,11.0,323.10874301718377,689.791212206831,59.48619148868208,39.63963963963964
vehicle_000,11.100000000000001,324.2046852849288,690.7108169594875,51.50343690006317,40.0
vehicle_000,11.200000000000001,325.72571885286214,692.0035045371998,71.861124662113,40.36036036036036
vehicle_000,11.3,326.9036657397841,693.0174400977753,55.9522023648186,40.72072072072072
vehicle_000,11.4,328.41332890114563,694.3335256270361,72.10040582068913,41.08108108108108
vehicle_000,11.5,329.5355744498688,695.3243616988105,53.8941906499649,41.44144144144144
vehicle_000,11.600000000000001,331.13082726727964,696.750772606753,77.03898753333856,41.8018018018018
vehicle_000,11.700000000000001,332.62218260074064,698.1012574795112,72.43026548591315,42.16216216216216
vehicle_000,11.8,333.69643479396274,699.0864053859375,52.47281474385867,42.52252252252252
vehicle_000,11.9,335.3247597528275,700.5986320333936,80.0,42.88288288288288
vehicle_000,12.0,336.59206045331143,701.7905078200876,62.62985045036463,43.24324324324324
vehicle_000,12.100000000000001,337.8085682539565,702.9491184481029,60.47860515941895,43.6036036036036
vehicle_000,12.200000000000001,339.0403316055338,704.1371222203844,61.607286230999975,43.96396396396396
vehicle_000,12.3,340.31213071715456,705.3792735305369,63.999180178281144,44.32432432432432
vehicle_000,12.4,341.63632562252656,706.6889732027399,67.04902513013161,44.68468468468468
vehicle_000,12.5,342.888957420195,707.9435761495267,63.82379655820098,45.04504504504504
vehicle_000,12.600000000000001,344.33279463927164,709.4079915159774,74.03387773020728,45.4054054054054
vehicle_000,12.700000000000001,345.8830020449288,711.0002002348281,80.0,45.765765765765764
vehicle_000,12.8,346.97771559431453,712.1388146240963,56.862230571128144,46.126126126126124
vehicle_000,12.9,348.23215166696997,713.4600901711444,65.58898608274195,46.486486486486484
vehicle_000,13.0,349.43595517149794,714.7441129538315,63.3626322814126,46.846846846846844
vehicle_000,13.100000000000001,350.7469706587638,716.1602381729,69.47321230615952,47.207207207207205
vehicle_000,13.200000000000001,352.1820742022588,717.7300915853695,76.57058602807848,47.567567567567565
vehicle_000,13.3,353.2682731587758,718.9333903651112,58.357278379827775,47.927927927927925
vehicle_000,13.4,354.4152570749082,720.2202072141417,62.05662527105965,48.288288288288285
vehicle_000,13.5,355.7568684970335,721.7445739007201,73.10406995545652,48.648648648648646
vehicle_000,13.600000000000001,357.06639742208586,723.2514930827098,71.87092714630988,49.009009009009006
vehicle_000,13.700000000000001,357.89799461196367,724.2206850769827,45.97422715322254,49.369369369369366
vehicle_000,13.8,358.96291692882545,725.4777200495656,59.30934678756536,49.729729729729726
vehicle_000,13.9,360.09832047465403,726.8351702743649,63.708937934919746,50.09009009009009
vehicle_000,14.0,361.1573671834796,728.117635376048,59.87587562940501,50.45045045045045
vehicle_000,14.100000000000001,362.1993145836528,729.3956813841951,59.36241702317977,50.81081081081081
vehicle_000,14.200000000000001,363.40920415178795,730.8989310171513,69.46780207391477,51.17117117117117
vehicle_000,14.3,364.5275594965389,732.3064856690575,64.71923742370294,51.53153153153153
vehicle_000,14.4,365.8989977868533,734.0550361032166,80.0,51.89189189189189
vehicle_000,14.5,366.942138666814,735.4023806261024,61.34256504091916,52.25225225225225
vehicle_000,14.600000000000001,368.08105609724686,736.8927025924784,67.5246432788884,52.61261261261261
vehicle_000,14.700000000000001,369.2583031270552,738.4534298613224,70.37774583822674,52.97297297297297
vehicle_000,14.8,370.34187643566787,739.9089214073958,65.32375092992122,53.33333333333333
vehicle_000,14.9,371.3887270067471,741.3337070603044,63.64887835833787,53.69369369369369
vehicle_000,15.0,372.4973115275992,742.8625738608058,67.98562907173029,54.05405405405405
vehicle_000,15.100000000000001,373.3514472439094,744.0562523487863,52.840546328449435,54.41441441441441
vehicle_000,15.200000000000001,374.2973549367862,745.3959094360376,59.03805152125761,54.77477477477477
vehicle_000,15.3,375.4161901610893,747.0018198676476,70.46019999438887,55.13513513513513
vehicle_000,15.4,376.2579757214404,748.2264191957318,53.49661102698161,55.49549549549549
vehicle_000,15.5,377.4141497668872,749.9312502983812,74.15639564768398,55.85585585585585
vehicle_000,15.600000000000001,378.5306557914254,751.6000886374013,72.28390420819011,56.21621621621621
vehicle_000,15.700000000000001,379.3815587147083,752.8894034163861,55.61234958056957,56.57657657657657
vehicle_000,15.8,380.3142878394066,754.3222252596465,61.548020461599044,56.93693693693693
vehicle_000,15.9,381.5069387435836,756.1797772199702,79.46885202417093,57.29729729729729
vehicle_000,16.0,382.29706237579353,757.427586609131,53.16949707405107,57.65765765765765
vehicle_000,16.1,381.8053627351914,759.239989012477,67.60500001225284,105.1788248220835
vehicle_000,16.2,382.71345546583444,760.7148253234664,62.351486100576054,58.37837837837838
vehicle_000,16.3,383.4621573416953,761.9481012192193,51.93895472971825,58.73873873873874
vehicle_000,16.400000000000002,384.6033901060034,763.8548941766765,80.0,59.0990990990991
vehicle_000,16.5,385.1044484029772,764.7041477054763,35.49773374733064,59.45945945945946
vehicle_000,16.6,386.0016162979634,766.2468637529925,64.24646615522754,59.81981981981982
vehicle_000,16.7,386.78907257391853,767.620737685989,57.00764504450132,60.18018018018018
vehicle_000,16.8,387.66420463078185,769.1700852166683,64.05910332304408,60.54054054054054
vehicle_000,16.900000000000002,388.5481235499404,770.7582328382812,65.4321715877649,60.9009009009009
vehicle_000,17.0,389.6066397764131,772.6885527393338,79.25391228607468,61.26126126126126
vehicle_000,17.1,390.41142145828076,774.1783087654733,60.95647921643646,61.62162162162162
vehicle_000,17.2,391.30959786915054,775.8662521433245,68.83322112606446,61.98198198198198
vehicle_000,17.3,392.1160655584991,777.4051088384293,62.545481054941014,62.34234234234234
vehicle_000,17.400000000000002,393.02726033007303,779.1707207119791,71.52739974928323,62.7027027027027
vehicle_000,17.5,393.9648078550076,781.0157788817378,74.50552043070385,63.06306306306306
vehicle_000,17.6,394.71032442398024,782.5060624949318,59.98879313895342,63.42342342342342
vehicle_000,17.7,395.6680702084202,784.4510691301832,78.04886179326775,63.78378378378378
vehicle_000,17.8,396.5263881968838,786.2221767808933,70.85264691824993,64.14414414414414
vehicle_000,17.900000000000002,397.0780679233736,787.3790314332637,46.139912404564456,64.5045045045045
vehicle_000,18.0,397.8837522240002,789.0962411904608,68.285618976955,64.86486486486486
vehicle_000,18.1,398.79720615168736,791.0754245762869,78.47310481143982,65.22522522522522
vehicle_000,18.2,399.59297106002373,792.828506118039,69.30852428855479,65.58558558558558
vehicle_000,18.3,400.27717846631407,794.3613675464732,60.43073636776703,65.94594594594594
vehicle_000,18.400000000000002,400.9397897031026,795.8712896004893,59.36091361643618,66.3063063063063
vehicle_000,18.5,401.59842852809317,797.3981860228206,59.86419840824807,66.66666666666666
vehicle_000,18.6,402.28538073552386,799.0186688597693,63.362740442157005,67.02702702702702
vehicle_000,18.7,402.9689620272786,800.6598490518581,64.00265247412152,67.38738738738738
vehicle_000,18.8,403.73702097945966,802.5370246419614,73.0161541313675,67.74774774774774
vehicle_000,18.900000000000002,404.3440171465453,804.0475926932469,58.606631015695086,68.1081081081081
vehicle_000,19.0,405.83033495041957,804.7965228552019,59.91634129411739,26.74275475760679
vehicle_000,19.1,406.4040845374163,806.2779480186325,57.19140318297487,68.82882882882882
vehicle_000,19.200000000000003,407.09558016371466,808.0972889349335,70.06757575304377,69.1891891891892
vehicle_000,19.3,407.75328040955765,809.8610365148091,67.76587769676603,69.54954954954955
vehicle_000,19.400000000000002,408.36835189982753,811.5426995555438,64.46215450051082,69.90990990990991
vehicle_000,19.5,409.02060347340546,813.3613934958189,69.55624611537428,70.27027027027027
vehicle_000,19.6,409.73342364531976,815.3890152850371,77.37372992179014,70.63063063063063
vehicle_000,19.700000000000003,410.24798471245913,816.8826461603883,56.8720963528571,70.990990990991
vehicle_000,19.8,410.5918472767566,817.9015504453508,38.71309851887781,71.35135135135135
vehicle_000,19.900000000000002,411.07045273158326,819.3497125492197,54.90721912436641,71.71171171171171
vehicle_000,20.0,411.5971446829847,820.9776686976975,61.59731114599666,72.07207207207207
vehicle_000,20.1,412.1199397034616,822.628969968283,62.35497761602991,72.43243243243244
vehicle_000,20.200000000000003,412.75724920074344,824.6868678897115,77.55562517605036,72.7927927927928
vehicle_000,20.3,413.1764155476243,826.0711223502036,52.06776013738019,73.15315315315316
vehicle_000,20.400000000000002,413.80705820114895,828.201981671814,80.0,73.51351351351352
vehicle_000,20.5,414.11251052412325,829.2584377936104,39.59019138528294,73.87387387387388
vehicle_000,20.6,414.502824558816,830.640930724851,51.715246772966815,74.23423423423424
vehicle_000,20.700000000000003,414.9037931374161,832.0961017343293,54.338520538697715,74.5945945945946
vehicle_000,20.8,415.4358187821593,834.0754227139623,73.78474519773928,74.95495495495496
vehicle_000,20.900000000000002,415.81149192210984,835.5089646011668,53.35016171468854,75.31531531531532
vehicle_000,21.0,416.2985892159959,837.4165394905195,70.87618097027733,75.67567567567568
vehicle_000,21.1,416.7698950868662,839.3119217540642,70.31163261469496,76.03603603603604
vehicle_000,21.200000000000003,417.21633774761335,841.1567868362536,68.33211788155323,76.3963963963964
vehicle_000,21.3,417.5641848465793,842.6348219000052,54.66295353440388,76.75675675675676
vehicle_000,21.400000000000002,418.04093624761794,844.719289260642,76.97854060992474,77.11711711711712
vehicle_000,21.5,418.4417172517249,846.5237384873125,66.54317773183388,77.47747747747748
vehicle_000,21.6,418.88476348734105,848.579480225602,75.7059034925628,77.83783783783784
vehicle_000,21.700000000000003,419.2859321425322,850.4994646363023,70.61211121120249,78.1981981981982
vehicle_000,21.8,419.5653547737772,851.8800918912626,50.71029852695272,78.55855855855856
vehicle_000,21.900000000000002,419.8931573232655,853.5538406586173,61.399680163529545,78.91891891891892
vehicle_000,22.0,420.223830350476,855.3004157593314,63.99367567528183,79.27927927927928
vehicle_000,22.1,420.58073672563,857.2526516432185,71.44532742330298,79.63963963963964
vehicle_000,22.200000000000003,420.8681866413242,858.8828611241455,59.59289123574216,80.0
vehicle_000,22.3,421.16676493160804,860.6407648487252,64.19088215949907,80.36036036036036
vehicle_000,22.400000000000002,421.4774998618447,862.5426224705479,69.37470518336188,80.72072072072072
vehicle_000,22.5,421.7380343513802,864.2027743084911,60.496951323696784,81.08108108108108
vehicle_000,22.6,420.3805753054072,865.5056338103964,67.73491547485357,136.17575555477805
vehicle_000,22.700000000000003,420.6464667011776,867.3512033890789,67.1264895113537,81.8018018018018
vehicle_000,22.8,420.8972744420131,869.1731950935226,66.21023749335349,82.16216216216216
vehicle_000,22.900000000000002,421.1150194424437,870.8321715944724,60.23539015418661,82.52252252252252
vehicle_000,23.0,421.3271724369512,872.5312988363696,61.643546225842115,82.88288288288288
vehicle_000,23.1,421.5662375798288,874.54911135839,73.14930275445822,83.24324324324324
vehicle_000,23.200000000000003,421.79524576210366,876.5919251482269,74.00196398769458,83.6036036036036
vehicle_000,23.3,421.9692710641784,878.2377074227286,59.578467542148694,83.96396396396396
vehicle_000,23.400000000000002,422.1100887839788,879.6546053652911,51.25961875748341,84.32432432432432
vehicle_000,23.5,422.3036236015494,881.7348016676732,75.21047405212241,84.68468468468468
vehicle_000,23.6,422.4409071551217,883.3182972931658,57.21967756258258,85.04504504504504
vehicle_000,23.700000000000003,422.612389330899,885.452138518568,77.0659401249229,85.4054054054054
vehicle_000,23.8,422.7764650631725,887.6682952727298,80.0,85.76576576576576
vehicle_000,23.900000000000002,422.9260473779763,889.8772912550204,79.70596842023181,86.12612612612612
vehicle_000,24.0,423.02684948921654,891.519036532287,59.21413051705556,86.48648648648648
vehicle_000,24.1,420.95470695769166,892.138017561194,77.85421113781246,163.3683008841391
vehicle_000,24.200000000000003,421.0263429274635,893.6065073167472,52.92849573841552,87.2072072072072
vehicle_000,24.3,421.1206567123438,895.8267272416465,80.0,87.56756756756756
vehicle_000,24.400000000000002,421.1825040967272,897.536150943217,61.57951785795151,87.92792792792793
vehicle_000,24.5,421.23952317906566,899.4441712913376,68.71939682995632,88.28828828828829
vehicle_000,24.6,421.2780743746536,901.0783955903879,58.84844203168785,88.64864864864865
vehicle_000,24.700000000000003,421.31101514420607,902.9827306231882,68.56631685338075,89.009009009009
vehicle_000,24.8,421.3248296180354,904.2377903133189,45.184885774553905,89.36936936936937
vehicle_000,24.900000000000002,421.33010847233436,905.3568694793811,40.28729819555179,89.72972972972973
vehicle_000,25.0,421.327064195735,907.2929765128532,69.69993936606836,90.09009009009009
vehicle_000,25.1,421.31418987359564,908.9305131704175,58.95314156799956,90.45045045045045
vehicle_000,25.200000000000003,421.28873317979924,910.7292851285893,64.7622750263633,90.8108108108108
vehicle_000,25.3,421.2508023834531,912.5846687870244,66.80776822966278,91.17117117117117
vehicle_000,25.400000000000002,421.20807212834814,914.1828599416092,57.555442230231336,91.53153153153153
vehicle_000,25.5,421.1388936461998,916.2771627138171,75.43602013782834,91.89189189189189
vehicle_000,25.6,421.0655175976642,918.1428383899835,67.21624941921617,92.25225225225225
vehicle_000,25.700000000000003,420.9889808777187,919.8201598846165,60.446404231782466,92.61261261261261
vehicle_000,25.8,420.9220399578282,921.1091017801288,46.464444219254304,92.97297297297297
vehicle_000,25.900000000000002,420.8032106826677,923.149321642445,73.57238787927974,93.33333333333333
vehicle_000,26.0,420.70287899409135,924.7034885158756,56.06647348629679,93.69369369369369
vehicle_000,26.1,420.5809693693746,926.4235559738873,62.07775967007425,94.05405405405405
vehicle_000,26.200000000000003,420.4582074816757,928.0137589388833,57.417640777337965,94.41441441441441
vehicle_000,26.3,419.7206586272719,929.6745884692948,65.42036091362024,113.94527100167511
vehicle_000,26.400000000000002,419.5268065678204,931.8317176116367,77.96959052073825,95.13513513513513
vehicle_000,26.5,419.33408257588604,933.8348834986276,72.44695767111935,95.49549549549549
vehicle_000,26.6,419.1485945673136,935.6434406359208,65.44959126954839,95.85585585585585
vehicle_000,26.700000000000003,418.9844504428473,937.1504403327498,54.57285798152669,96.21621621621621
vehicle_000,26.8,418.8665621771689,938.1729799677848,37.05526269140925,96.57657657657657
vehicle_000,26.900000000000002,418.6382350906725,940.0496287196154,68.05755769819142,96.93693693693693
vehicle_000,27.0,418.44127943116155,941.5876838112938,55.82211816045056,97.29729729729729
vehicle_000,27.1,418.14515987750457,943.790088137225,80.0,97.65765765765765
vehicle_000,27.200000000000003,417.9260750256596,945.3454087814405,56.54430599366803,98.01801801801801
vehicle_000,27.3,417.6022756968458,947.5439140917816,80.0,98.37837837837837
vehicle_000,27.400000000000002,417.37451168698965,949.0256575490259,53.96927266495712,98.73873873873873
vehicle_000,27.5,417.0848372378681,950.8343376691212,65.94228265717501,99.09909909909909
vehicle_000,27.6,416.7648855231361,952.7546396239785,70.08386113846046,99.45945945945945
vehicle_000,27.700000000000003,416.4060894696711,954.8275717091623,75.73515379891258,99.81981981981981
vehicle_000,27.8,416.11284549000993,956.4605942316651,59.72913819426402,100.18018018018017
vehicle_000,27.900000000000002,415.7744135804006,958.2794262223641,66.60180939216325,100.54054054054053
vehicle_000,28.0,415.40279711985136,960.2090397406743,70.74258429291392,100.9009009009009
vehicle_000,28.1,415.0338263352963,962.0620776235523,68.01893802807123,101.26126126126125
vehicle_000,28.200000000000003,414.62082626062374,964.0702095087182,73.80581886240212,101.62162162162161
vehicle_000,28.3,414.27551322327685,965.6972954587679,59.87969704552262,101.98198198198197
vehicle_000,28.400000000000002,413.839307184396,967.6908376833296,73.46546302221734,102.34234234234233
vehicle_000,28.5,413.4553931638122,969.3940239322463,62.853086259269126,102.7027027027027
vehicle_000,28.6,413.0911285181994,970.9639419791697,58.01845828961969,103.06306306306305
vehicle_000,28.700000000000003,412.66837108674804,972.735279436662,65.55915545120156,103.42342342342342
vehicle_000,28.8,412.34310007176896,974.0611656421646,49.14725831837579,103.78378378378378
vehicle_000,28.900000000000002,411.93934006418095,975.6633760158794,59.48285376539553,104.14414414414414
vehicle_000,29.0,411.45221034965977,977.54635614814,70.01893144204499,104.5045045045045
vehicle_000,29.1,410.9660472758217,979.3780107771431,68.22273760080536,104.86486486486486
vehicle_000,29.200000000000003,410.4821000372072,981.1561381182329,66.34109235668573,105.22522522522522
vehicle_000,29.3,410.02477545424125,982.7956830905528,61.27675353358726,105.58558558558558
vehicle_000,29.400000000000002,409.4494431977332,984.8092728077896,75.39014377320065,105.94594594594594
vehicle_000,29.5,408.8462449929235,986.8712073032195,77.34071910253543,106.3063063063063
vehicle_000,29.6,408.2513893237986,988.8581636111254,74.66723399896024,106.66666666666666
vehicle_000,29.700000000000003,407.60067205429516,990.9829785772126,80.0,107.02702702702702
vehicle_000,29.8,407.0428861741634,992.7642495089889,67.19620809036178,107.38738738738738
vehicle_000,29.900000000000002,406.374612371297,994.8522189522141,78.9230215322886,107.74774774774774
vehicle_000,30.0,405.72026339975906,996.8532431851986,75.79065009997461,108.1081081081081
vehicle_000,30.1,405.0651577806574,998.8147342042636,74.44788153806692,108.46846846846846
vehicle_000,30.200000000000003,404.3846175362382,1000.0,75.91032833214511,108.82882882882882
vehicle_000,30.3,403.81377872867955,1000.0,62.521810396845474,109.18918918918918
vehicle_000,30.400000000000002,403.17851773480015,1000.0,68.34398317724214,109.54954954954954
vehicle_000,30.5,402.6048867179716,1000.0,60.64070164367343,109.9099099099099
vehicle_000,30.6,402.18785783279424,1000.0,43.33406061916443,110.27027027027026
vehicle_000,30.700000000000003,401.48625847160184,1000.0,71.68482761134092,110.63063063063062
vehicle_000,30.8,400.8716267002126,1000.0,61.76838987762195,110.99099099099098
vehicle_000,30.900000000000002,400.0625464493764,1000.0,80.0,111.35135135135134
vehicle_000,31.0,399.3531684006012,1000.0,69.03238233854064,111.7117117117117
vehicle_000,31.1,398.6315687617767,1000.0,69.13113736995369,112.07207207207206
vehicle_000,31.200000000000003,398.03482034671663,1000.0,56.29795606833378,112.43243243243242
vehicle_000,31.3,397.3770738528325,1000.0,61.12260413593531,112.79279279279278
vehicle_000,31.400000000000002,396.6994434053296,1000.0,62.042981113627185,113.15315315315314
vehicle_000,31.5,395.9547555819092,1000.0,67.19571400058541,113.5135135135135
vehicle_000,31.6,395.4446376611318,1000.0,45.37466358462193,113.87387387387386
