timestamp_s,bandwidth_mbps
14.100000000000001,36.50129113394471
14.200000000000001,33.41285746084211
14.3,26.52059385984214
14.4,46.186328551114364
14.5,20.22625895940047
14.600000000000001,20.117218614793064
14.700000000000001,52.98909183942217
14.8,30.218765193977354
14.9,30.960665983037984
15.0,34.946954823572455
15.100000000000001,58.22289450992132
15.200000000000001,79.78305035019557
15.3,30.132609666040736
15.4,12.527431356303614
15.5,80.0
15.600000000000001,63.278064575567356
15.700000000000001,22.747659827969482
15.8,37.74998983937218
15.9,70.3623940037875
16.0,38.031686471336776
16.1,47.53102442021143
16.2,10.0
16.3,61.622462639175794
16.400000000000002,32.0087298036014
16.5,32.70359408785841
16.6,15.658497049475374
16.7,25.58474611202273
16.8,25.430552280444058
16.900000000000002,22.241142679700964
17.0,18.99785653295407
17.1,35.9201507823965
17.2,23.632381601541034
17.3,15.336504427437854
17.400000000000002,59.63242436405244
17.5,62.44805479776396
17.6,18.05319618352679
17.7,34.697779163328605
17.8,22.020024679152556
17.900000000000002,10.0
18.0,80.0
18.1,17.858570253532815
18.2,14.893801332882324
18.3,24.079350246519873
18.400000000000002,42.63808374284894
18.5,17.384808226840924
18.6,68.86996336939151
18.7,21.17847556912319
18.8,46.42875269703514
18.900000000000002,40.136884057907196
19.0,25.580911345942933
19.1,48.04733174766563
19.200000000000003,33.08923316994173
19.3,23.52656594654899
19.400000000000002,58.869465086812454
19.5,22.895489817331267
19.6,20.316373882249803
19.700000000000003,20.314150776571573
19.8,15.376751413765518
19.900000000000002,67.55732115039929
20.0,42.27052331301797
20.1,31.14921727064734
20.200000000000003,45.37058955041944
20.3,26.830380389835607
20.400000000000002,38.356859369016
20.5,80.0
20.6,32.71487087492982
20.700000000000003,37.60364326117124
20.8,61.85730088805652
20.900000000000002,37.37841151799524
21.0,57.49718518285688
21.1,71.35849665905808
21.200000000000003,19.64922382700189
21.3,33.643860463630375
21.400000000000002,66.71915161662596
21.5,75.82004708565759
21.6,36.69126493784381
21.700000000000003,18.4870669911464
21.8,10.0
21.900000000000002,65.41819545342292
22.0,44.08639791703606
22.1,21.99443603457714
22.200000000000003,16.41710023834157
22.3,12.764787323793426
22.400000000000002,26.927308339325993
22.5,49.13796570919043
22.6,33.96810631562547
22.700000000000003,34.833787771807586
22.8,31.373028093208763
22.900000000000002,22.470197892168546
23.0,80.0
23.1,10.74245527998185
23.200000000000003,17.46935090324828
23.3,36.34606653258131
23.400000000000002,21.98089429617594
23.5,73.64342190698397
23.6,20.996781966163432
23.700000000000003,11.561422246007012
23.8,23.424870618842277
23.900000000000002,57.11890379229195
24.0,25.88951954899943
24.1,16.747158078354126
24.200000000000003,21.04644739263751
24.3,51.756814923265324
24.400000000000002,11.386265547106488
24.5,44.2112227736895
24.6,27.855318840149845
24.700000000000003,33.0324611054805
24.8,30.802437432615893
24.900000000000002,33.26549419829332
25.0,80.0
25.1,18.368673264508057
25.200000000000003,38.99273902337234
25.3,25.87704732607387
25.400000000000002,24.43131554058615
25.5,67.68666616581528
25.6,28.02422969053091
25.700000000000003,39.54650349446172
25.8,38.24247775431654
25.900000000000002,13.525217443193885
26.0,71.08826123678915
26.1,22.14448631492984
26.200000000000003,58.004742674377276
26.3,23.894495577458276
26.400000000000002,47.607918576812466
26.5,13.770461346396955
26.6,80.0
26.700000000000003,24.95152224127546
26.8,32.70043784474324
26.900000000000002,40.80778732395335
27.0,12.261753173081193
27.1,13.649456333257218
27.200000000000003,34.839626756386906
27.3,31.97802942308793
27.400000000000002,80.0
27.5,66.42437736326713
27.6,35.40171720353223
27.700000000000003,11.55081930282045
27.8,49.95818060874918
27.900000000000002,19.6468531368589
28.0,69.66863658402782
28.1,58.811185650499624
28.200000000000003,62.15948759089744
28.3,16.33224021281534
28.400000000000002,16.10942948808866
28.5,47.14608954343121
28.6,43.009008375604495
28.700000000000003,25.831917456367233
28.8,32.97389573128784
28.900000000000002,46.964903056431496
29.0,20.937277411241233
29.1,25.026300711646062
29.200000000000003,43.474285605009534
29.3,80.0
29.400000000000002,34.009315842791416
29.5,80.0
29.6,14.914310977518676
29.700000000000003,15.937808070048264
29.8,10.0
29.900000000000002,27.2408111630302
30.0,23.548756336767184
30.1,22.035273251657433
30.200000000000003,19.195540926304886
30.3,16.14627846309093
30.400000000000002,36.25402290186219
30.5,16.531774168158776
30.6,49.767558573222374
30.700000000000003,10.6311032770877
30.8,37.99737293121309
30.900000000000002,59.05984999900677
31.0,13.007004952873398
31.1,52.75336987630155
31.200000000000003,78.79529764888598
31.3,33.05832047322002
31.400000000000002,22.94959665959755
31.5,52.510289526543836
31.6,41.72012023219721
31.700000000000003,67.66063743402563
31.8,10.0
31.900000000000002,10.0
32.0,21.09399311064746
32.1,48.80674489063296
32.2,33.12141452852846
32.300000000000004,60.41660729899299
32.4,15.087383819657557
32.5,35.36293215610877
32.6,18.67139361729031
32.7,21.0625883398973
32.800000000000004,23.817466109077454
32.9,17.865183027581878
33.0,80.0
33.1,42.03796999868551
33.2,48.510767309874986
33.300000000000004,31.952935966595845
33.4,27.119416833793423
33.5,16.086566081344994
33.6,42.76018238760351
33.7,22.5532624056606
33.800000000000004,21.48014340464537
33.9,36.525015253829565
34.0,32.056456432471364
34.1,48.49875934528589
34.2,17.537630614721003
34.300000000000004,56.06007520442645
34.4,14.861997811185779
34.5,30.124467426974604
34.6,23.882350844658866
34.7,46.572195292076415
34.800000000000004,10.0
34.9,26.482486876325908
35.0,33.23228422912072
35.1,38.45220855905858
35.2,28.431438064699144
35.300000000000004,11.325459126941777
35.4,34.68122928419974
35.5,38.58319742548085
35.6,32.222417576767555
35.7,20.82222671255055
35.800000000000004,30.93267179748503
35.9,15.099986176739993
36.0,27.861386971637007
36.1,39.44889006905338
36.2,21.50446408838422
36.300000000000004,13.911468970520284
36.4,37.55879741347904
36.5,31.65512200965597
36.6,18.91460862881392
36.7,37.14160355065282
36.800000000000004,80.0
36.9,61.108481780373786
37.0,34.52253228065328
37.1,68.62853439332478
37.2,36.98683079274647
37.300000000000004,22.61243116292256
37.4,80.0
37.5,35.44250184530468
37.6,11.805459111733269
37.7,41.70851804438203
37.800000000000004,39.74232583686745
37.9,37.98161230846282
38.0,46.87246874190642
38.1,49.83121932180643
38.2,43.53134976057541
38.300000000000004,78.48093534243456
38.400000000000006,37.617203307795556
38.5,23.33305949195737
38.6,19.91209882171074
38.7,80.0
38.800000000000004,14.50139873825755
38.900000000000006,15.778789249497063
39.0,15.140030703756718
39.1,80.0
39.2,19.724401825636704
39.300000000000004,14.8388219294188
39.400000000000006,27.285593855748974
39.5,18.058584833235294
39.6,10.0
39.7,26.858486684501212
39.800000000000004,11.923865436001476
39.900000000000006,11.558696074570802
40.0,12.240567660476227
40.1,34.25673775527714
40.2,24.934441756447384
40.300000000000004,20.30660020901583
40.400000000000006,15.628969940425078
40.5,44.9592414965449
40.6,10.0
40.7,34.104167257172996
40.800000000000004,24.535545798034608
40.900000000000006,12.012959848143348
41.0,29.28392998231565
41.1,34.63338230177463
41.2,39.820820630857924
41.300000000000004,26.573879788679147
41.400000000000006,33.11017735579266
41.5,49.259042155785885
41.6,29.26156610873765
41.7,58.72991385459177
41.800000000000004,15.71390572425089
41.900000000000006,40.375427068889074
42.0,29.934110445065716
42.1,34.999874253040154
42.2,16.519748136875595
42.300000000000004,80.0
42.400000000000006,41.77941821377758
42.5,56.03220497036722
42.6,21.928813069192966
42.7,18.654835587816272
42.800000000000004,25.8364251740751
42.900000000000006,80.0
43.0,15.91453577512778
43.1,45.88569669186623
43.2,36.19238579576098
43.300000000000004,36.71903408269949
43.400000000000006,27.358100319721398
43.5,33.17768491758369
43.6,11.320583720138707
43.7,80.0
43.800000000000004,14.865379372138882
43.900000000000006,53.67218487713107
44.0,80.0
44.1,33.54126493308389
44.2,10.0
44.300000000000004,34.43932914894395
44.400000000000006,31.093466119367942
44.5,30.10645478119654
44.6,78.12066435490824
44.7,52.68304260769209
44.800000000000004,32.101937468155484
44.900000000000006,10.491735413778594
45.0,54.08174358006263
45.1,80.0
45.2,13.193970616343941
45.300000000000004,29.690473584217383
45.400000000000006,10.0
45.5,23.944627605469396
45.6,42.80663398376656
45.7,38.46606104839924
45.800000000000004,28.638729368708564
45.900000000000006,26.428425851688626
46.0,50.010434223244566
46.1,60.620414693901346
46.2,48.99068299791106
46.300000000000004,41.44307510109426
46.400000000000006,49.68632472539826
46.5,18.594596601110947
46.6,44.46164481361433
46.7,11.933688868768847
46.800000000000004,35.69310782905282
46.900000000000006,59.023280359127675
47.0,52.06142241661347
47.1,25.63584369810119
47.2,42.6991612799864
47.300000000000004,35.44016260581915
47.400000000000006,28.383877535898378
47.5,61.741282219658935
47.6,14.638825265111144
47.7,19.922811007132847
47.800000000000004,26.68612575939961
47.900000000000006,37.26833003975316
48.0,36.704508641714256
48.1,14.064731009876173
48.2,20.948119692455293
48.300000000000004,15.006085951816765
48.400000000000006,32.618851397232746
48.5,80.0
48.6,59.12339560953151
48.7,57.23869125101726
48.800000000000004,16.88102226823842
48.900000000000006,30.257500113507326
49.0,48.51415366235834
49.1,38.53103903151979
49.2,25.422977072884613
49.300000000000004,11.336352129014568
49.400000000000006,80.0
49.5,77.8105538863388
49.6,21.457589772656736
49.7,56.18215321109017
49.800000000000004,35.65557356808651
49.900000000000006,64.34533296306492
50.0,69.7326933641608
50.1,16.681458608817373
50.2,29.718558085064082
50.300000000000004,39.50422459044426
50.400000000000006,80.0
50.5,36.88441546651865
50.6,24.981148107555935
50.7,29.115434214771764
50.800000000000004,33.138446195451685
50.900000000000006,21.952861562922244
51.0,31.416939271536062
51.1,22.02589524676815
51.2,80.0
51.300000000000004,15.676864781506943
51.400000000000006,29.704211196505607
51.5,20.298167247712083
51.6,35.19608708017087
51.7,10.0
51.800000000000004,69.64193101017551
51.900000000000006,41.76503784567734
52.0,25.796267964003665
52.1,33.183887355547725
52.2,38.99428662202391
52.300000000000004,21.558183717602027
52.400000000000006,55.2837910733048
52.5,60.806831505402954
52.6,40.485744166229686
52.7,29.88581648621703
52.800000000000004,43.515006874906355
52.900000000000006,14.000674223104642
53.0,33.47871960466029
53.1,61.01141301672632
53.2,25.76725831707831
53.300000000000004,10.0
53.400000000000006,22.373762408064298
53.5,20.93896053034048
53.6,43.043450223453
53.7,80.0
53.800000000000004,20.131136318845044
53.900000000000006,28.212174836247826
54.0,10.320112198746353
54.1,22.994177456199207
54.2,19.188821830054852
54.300000000000004,77.88536503488358
54.400000000000006,23.8247693632775
54.5,27.20323677931483
54.6,31.249197404599894
54.7,30.23887823262498
54.800000000000004,19.164318953676073
54.900000000000006,35.816080135950564
55.0,11.903571105873516
55.1,50.115310448247875
55.2,51.047898828983875
55.300000000000004,36.8577460034614
55.400000000000006,21.69586934965566
55.5,22.157036689306008
55.6,24.722263251891192
55.7,39.858179023068324
55.800000000000004,26.718419294601784
55.900000000000006,10.0
56.0,17.042101473241765
56.1,13.218781230490084
56.2,10.0
56.300000000000004,32.69508999826348
56.400000000000006,43.893294428897306
56.5,16.3355195988287
56.6,17.347220925135197
56.7,30.86698903705883
56.800000000000004,28.408587303449362
56.900000000000006,20.65465971179854
57.0,21.024627688027792
57.1,20.157257852510956
57.2,43.990088519692854
57.300000000000004,25.837892795998084
57.400000000000006,11.194211581788501
57.5,51.49394954164337
57.6,10.0
57.7,80.0
57.800000000000004,39.380990741489185
57.900000000000006,22.930400578076974
58.0,25.970506615063535
58.1,32.941817180276225
58.2,67.38568108493851
58.300000000000004,32.71150665601301
58.400000000000006,11.533980830344154
58.5,27.361987496047988
58.6,41.66452387068575
58.7,48.50375757970761
58.800000000000004,19.74712414747273
58.900000000000006,21.59713611803947
59.0,28.810627541513693
59.1,10.125714061701235
59.2,40.11146207625125
59.300000000000004,24.84423179988581
59.400000000000006,62.46013036213137
59.5,35.495795273217716
59.6,14.21090168811776
59.7,28.408129618810822
59.800000000000004,40.70622578157286
59.900000000000006,35.15441437964176
60.0,36.32143983180435
60.1,31.76560740501324
60.2,21.382968222810735
60.300000000000004,41.768952548516296
60.400000000000006,27.264266314596842
60.5,29.75067205103028
60.6,46.9360962655179
60.7,21.879367465226572
60.800000000000004,31.82383180834424
60.900000000000006,24.6144680634591
61.0,31.3388682087197
61.1,80.0
61.2,49.727965459097256
61.300000000000004,50.92201035607208
61.400000000000006,36.00801097088567
61.5,32.43656866477059
61.6,12.815115447059414
61.7,16.81436321632931
61.800000000000004,10.0
61.900000000000006,18.462746496903126
62.0,38.73653930310523
62.1,25.489216964448776
62.2,45.26422211240779
62.300000000000004,28.87856477144515
62.400000000000006,27.074459775313475
62.5,19.513623757401692
62.6,27.3315592755414
62.7,47.46073951007983
62.800000000000004,24.445230645480976
62.900000000000006,47.88898426922866
63.0,20.09582104472536
63.1,80.0
63.2,34.12375952820809
63.300000000000004,27.250430218506963
63.400000000000006,11.506701963860037
63.5,80.0
63.6,19.515888621874556
63.7,50.6562693163021
63.800000000000004,25.540346934098114
63.900000000000006,19.967320088352345
64.0,59.47469706938746
64.10000000000001,26.784190242179303
64.2,16.848313349836193
64.3,71.95854912028219
64.4,77.80523909633996
64.5,33.45809221573671
64.60000000000001,18.286896064016556
64.7,49.58997015047739
64.8,57.52376994380206
64.9,23.762075298989938
65.0,33.04381613412468
65.10000000000001,80.0
65.2,16.5568646076773
65.3,22.75172958175139
65.4,18.571344897964284
65.5,12.598618010582525
65.60000000000001,80.0
65.7,35.64452462969018
65.8,22.15593659629496
65.9,21.331432159551134
66.0,80.0
66.10000000000001,39.151111755486234
66.2,39.457670275243814
66.3,46.99557984146295
66.4,38.426558057567554
66.5,80.0
66.60000000000001,32.24629997142342
66.7,26.53262955650226
66.8,43.62322627869118
66.9,31.895566753839176
67.0,40.95415751541797
67.10000000000001,26.521519947601483
67.2,48.124199769335284
67.3,80.0
67.4,28.30147747984293
67.5,10.0
67.60000000000001,11.883002198471674
67.7,14.602656548906053
67.8,29.07679556446522
67.9,15.823854531427656
68.0,31.463062605642175
68.10000000000001,22.422459129943842
68.2,52.15583439000135
68.3,41.735537952999856
68.4,26.48345968172226
68.5,31.840260458183774
68.60000000000001,30.65154227900507
68.7,34.81811549394346
68.8,34.251626954420885
68.9,48.36527668154326
69.0,18.014239805701635
69.10000000000001,43.68459617813673
69.2,10.0
69.3,32.210391314756066
69.4,24.619799432422457
69.5,32.834059417819944
69.60000000000001,33.442836155771836
69.7,38.24800337323113
69.8,15.980035400967335
69.9,33.06621164426084
70.0,35.93731537725588
70.10000000000001,32.81262090373232
70.2,80.0
70.3,13.475240638725413
70.4,31.19064172965973
70.5,63.03885542269608
70.60000000000001,67.33221835520786
70.7,57.99755558629174
70.8,51.270127563185184
70.9,26.09438923457365
71.0,49.128212524261116
71.10000000000001,45.91651411525204
71.2,62.08295051092742
71.3,33.04713763916161
71.4,20.616112494512148
71.5,23.263779516401605
71.60000000000001,68.29624177135688
71.7,40.27069638850768
71.8,46.54623214705613
71.9,49.79714208500312
72.0,19.848307150333497
72.10000000000001,48.46073321672731
72.2,55.813926025716114
72.3,24.00286520313605
72.4,18.860170682814648
72.5,19.22759132978843
72.60000000000001,22.39261085763808
72.7,80.0
72.8,23.33048595517366
72.9,20.016417661733964
73.0,36.87926873016611
73.10000000000001,60.34057430513568
73.2,34.762563418544104
73.3,51.077781844857086
73.4,39.12349190387574
73.5,46.41210746926638
73.60000000000001,14.91152631739298
73.7,29.0059511412292
73.8,30.1666725389257
73.9,35.8556792514375
74.0,35.14537643428429
74.10000000000001,47.19823761147277
74.2,22.528685852095723
74.3,10.0
74.4,29.117326412571888
74.5,30.587108510058247
74.60000000000001,22.241870063695885
74.7,19.526690483481982
74.8,80.0
74.9,27.660691770478714
75.0,33.89189627319303
75.10000000000001,41.94147198630266
75.2,31.23122214802165
75.3,14.989212648684497
75.4,33.04757575220105
75.5,24.191116157241563
75.60000000000001,49.44984715469107
75.7,27.108890476114812
75.8,36.65813278672287
75.9,24.309466850890082
76.0,19.435176730647733
76.10000000000001,45.27969214152972
76.2,23.666047393780115
76.3,80.0
76.4,18.29014827400549
76.5,14.778963729589629
76.60000000000001,34.36325115133625
76.7,36.88332060869833
76.80000000000001,19.255023477408738
76.9,35.89121767245945
77.0,18.04345435784595
77.10000000000001,16.08818700265588
77.2,15.292736593153727
77.30000000000001,70.27997062748427
77.4,38.81804798181217
77.5,22.088481603521792
77.60000000000001,33.95157056734384
77.7,12.057534097118955
77.80000000000001,47.59899379989171
77.9,80.0
78.0,78.48015837076974
78.10000000000001,43.80748919897122
78.2,80.0
78.30000000000001,13.210272145864971
78.4,52.11262920333626
78.5,33.00985787032734
78.60000000000001,50.111213232098
78.7,46.083420797714986
78.80000000000001,30.798780331048132
78.9,45.64201749204179
79.0,44.910463294842465
79.10000000000001,42.831090678375844
79.2,32.35741876394173
79.30000000000001,13.159296623393814
79.4,80.0
79.5,33.5305786874958
79.60000000000001,36.51952459126072
79.7,57.842873670101724
79.80000000000001,31.532955131921625
79.9,36.0651508777034
80.0,12.464005646403157
80.10000000000001,11.780498804358635
80.2,32.662291666276964
80.30000000000001,34.13611846798409
80.4,16.85225189530904
80.5,38.31750830019639
80.60000000000001,12.939153384626447
80.7,27.28966313129437
80.80000000000001,55.5909460315026
80.9,19.53594733494871
81.0,39.13461191727319
81.10000000000001,24.993001616823015
81.2,43.73372121105546
81.30000000000001,67.03354387781111
81.4,18.540848207068226
81.5,47.19055176719403
81.60000000000001,10.211165538352514
81.7,32.11011296974429
81.80000000000001,19.025700461364057
81.9,47.32495566914246
82.0,25.229100469106854
82.10000000000001,45.320043670856016
82.2,17.217625806481006
82.30000000000001,33.11078159329744
82.4,41.77296815915723
82.5,33.30717366011486
82.60000000000001,20.837961314435848
82.7,52.969178377043846
82.80000000000001,28.775780615900334
82.9,21.072895871581224
83.0,33.60945498082194
83.10000000000001,10.0
83.2,27.238907320421863
83.30000000000001,18.298733419975488
83.4,37.02579030551911
83.5,23.52908162284053
83.60000000000001,27.67314048316989
83.7,21.79112117859485
83.80000000000001,21.413872413912415
83.9,54.9475675874877
84.0,51.40717054150095
84.10000000000001,23.67363141263845
84.2,15.370625979616614
84.30000000000001,47.603600205357154
84.4,80.0
84.5,22.749241547729273
84.60000000000001,70.95287131053895
84.7,58.64636867194326
84.80000000000001,23.547365153093732
84.9,15.545711901096691
85.0,41.963821678625465
85.10000000000001,80.0
85.2,33.671050965001825
85.30000000000001,10.0
85.4,48.85336637822044
85.5,37.47503393468192
85.60000000000001,16.946210610193926
85.7,36.17840023660449
85.80000000000001,80.0
85.9,12.2716564685911
86.0,32.10890463104453
86.10000000000001,74.61400443345514
86.2,51.5239355306097
86.30000000000001,17.621080341355356
86.4,80.0
86.5,67.21323782838247
86.60000000000001,36.64179397172769
86.7,50.391248318585255
86.80000000000001,23.51615324651083
86.9,34.691635744872926
87.0,41.06588210482818
87.10000000000001,24.469119918514007
87.2,33.51751632516837
87.30000000000001,27.99328725922341
87.4,17.8955771355105
87.5,30.16934504799584
87.60000000000001,63.46155361719438
87.7,23.448700782465682
87.80000000000001,29.67199351464857
87.9,21.165129297985413
88.0,23.751874998168677
88.10000000000001,18.91090918544036
88.2,47.97478590604945
88.30000000000001,14.486688692203442
88.4,21.040958095473503
88.5,16.25503264771119
88.60000000000001,31.65817681204033
88.7,80.0
88.80000000000001,23.378807404226997
88.9,23.61875642959166
89.0,39.8259277586381
89.10000000000001,80.0
89.2,16.03046789397753
89.30000000000001,47.2209282803236
89.4,25.455155061625057
89.5,14.287138151317757
89.60000000000001,12.99636568323572
89.7,46.97050142814682
89.80000000000001,44.13736227996451
89.9,15.285806367392174
90.0,23.186050978328986
90.10000000000001,14.860642995539333
90.2,10.0
90.30000000000001,21.51520189516085
90.4,32.22611226721751
90.5,58.66448645438888
90.60000000000001,18.109013889386556
90.7,24.249517346062703
90.80000000000001,31.14035610218334
90.9,12.575756842980267
91.0,20.966010017841082
91.10000000000001,11.64784328199796
91.2,20.433535026903456
91.30000000000001,33.223488836109944
91.4,19.426152620008846
91.5,54.7460970288886
91.60000000000001,11.405785583533792
91.7,10.507975912808252
91.80000000000001,80.0
91.9,45.2934992519646
92.0,32.856629910429184
92.10000000000001,27.990372718069448
92.2,56.503242202321104
92.30000000000001,80.0
92.4,18.427130099890878
92.5,29.06765117469795
92.60000000000001,17.58317383178624
92.7,18.027634620426106
92.80000000000001,18.04051728763583
92.9,53.53153131658091
93.0,57.58769060749995
93.10000000000001,24.60453095942864
93.2,34.82067304180624
93.30000000000001,80.0
93.4,80.0
93.5,16.16320417610752
93.60000000000001,60.47786342026968
93.7,54.985523395528034
93.80000000000001,43.88014009657089
93.9,27.94309946343276
94.0,17.164260201998726
94.10000000000001,35.774483702332944
94.2,28.69006500418791
94.30000000000001,15.366844997133489
94.4,58.070134614446744
94.5,15.40175282979765
94.60000000000001,40.24248667448694
94.7,21.092032584770873
94.80000000000001,60.832893928473524
94.9,19.885875994469327
95.0,12.697759217812482
95.10000000000001,27.359118164781282
95.2,17.43596415884334
95.30000000000001,25.378317454309276
95.4,73.0119211448981
95.5,23.821864897714
95.60000000000001,26.4824455863627
95.7,54.75101050877388
95.80000000000001,55.78869764574347
95.9,11.104714615885035
96.0,39.12379406750659
96.10000000000001,19.933649875101473
96.2,28.0466554507484
96.30000000000001,30.16373961326102
96.4,33.974485125524964
96.5,45.87021708523195
96.60000000000001,50.778589091545655
96.7,60.49408115756816
96.80000000000001,20.92197884430885
96.9,29.430525265558177
97.0,30.588683566977704
97.10000000000001,43.35073268247787
97.2,50.8743819466515
97.30000000000001,51.084520257923316
97.4,15.614892237794603
97.5,35.46027654000346
97.60000000000001,25.462992602505516
97.7,15.427523921400114
97.80000000000001,28.494859627085233
97.9,20.91103684568036
98.0,20.832594107107898
98.10000000000001,80.0
98.2,13.394157410158554
98.30000000000001,20.07088564496016
98.4,29.925347474466207
98.5,55.768777811060026
98.60000000000001,13.473600734415454
98.7,13.899451314928855
98.80000000000001,26.718699082426948
98.9,22.638378448129533
99.0,23.701109370145925
99.10000000000001,14.921121697359705
99.2,35.12622921461471
99.30000000000001,17.58683247577699
99.4,47.75123867448613
99.5,22.785197303351808
99.60000000000001,21.91883321803872
99.7,17.371801203136002
99.80000000000001,43.087798190170915
99.9,15.36716078169003
100.0,67.88979229110356
100.10000000000001,42.43909065339195
100.2,27.336975994924682
100.30000000000001,44.6734634659845
100.4,45.761017286771136
100.5,28.046026951293406
100.60000000000001,30.387689136282532
100.7,80.0
100.80000000000001,29.566725480098498
100.9,13.601321237623598
101.0,10.0
101.10000000000001,48.01428991559826
101.2,11.011929025735123
101.30000000000001,51.50390966946298
101.4,53.93050696077186
101.5,30.9615815007947
101.60000000000001,25.356005465792357
101.7,38.34111996501229
101.80000000000001,10.0
101.9,49.72182889580437
102.0,80.0
102.10000000000001,70.27165879705154
102.2,47.89181579972897
102.30000000000001,18.867334402108234
102.4,64.31910108095688
102.5,38.07112091545938
102.60000000000001,19.70512174602551
102.7,22.603901766480686
102.80000000000001,24.209924817454922
102.9,32.623521495368976
103.0,10.0
103.10000000000001,29.776096941232645
103.2,23.513006561391357
103.30000000000001,11.026363745966117
103.4,76.52737898353328
103.5,37.947882150753955
103.60000000000001,53.93067854534261
103.7,10.654243299821003
103.80000000000001,29.750081378906675
103.9,29.892006074091913
104.0,14.570799669905893
104.10000000000001,63.20634361011484
104.2,33.38615706704974
104.30000000000001,10.0
104.4,10.0
104.5,68.64616866942565
104.60000000000001,46.94802907817052
104.7,51.543289111848495
104.80000000000001,32.6379850261004
104.9,29.742401573691858
105.0,37.808921041165384
105.10000000000001,29.20303126617182
105.2,29.917314029942467
105.30000000000001,35.252279769566485
105.4,57.42520151589969
105.5,16.834749556201515
105.60000000000001,39.68905816945926
105.7,10.0
105.80000000000001,19.610281507714213
105.9,10.565690391000814
106.0,25.953104151567608
106.10000000000001,14.403433781531474
106.2,16.305614790011212
106.30000000000001,29.41736233591089
106.4,25.45218764798858
106.5,18.699685257205072
106.60000000000001,15.287907715545197
106.7,61.14810699312526
